temp, humidity, time
23.24, 27.964, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.32, 27.868, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.24, 27.964, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.868, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.24, 27.964, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.868, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.26, 27.988, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.868, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.26, 27.988, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.868, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.26, 27.988, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.835, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.26, 27.988, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
23.33, 27.835, Tue Jan 10 2017 08:04:21 GMT+0000 (UTC)
23.28, 27.944, Tue Jan 10 2017 08:04:20 GMT+0000 (UTC)
22.24, 72.071, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
22.24, 72.071, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23, 29.119, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.06, 29.101, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.06, 29.101, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.1, 29.114, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.1, 29.114, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.1, 29.114, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.1, 29.114, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.13, 29.139, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.13, 29.139, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.13, 29.139, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.13, 29.139, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.15, 29.14, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.15, 29.14, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.15, 29.14, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.15, 29.14, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.16, 29.085, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.16, 29.085, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.16, 29.085, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.17, 29.086, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
23.17, 29.086, Tue Jan 10 2017 08:07:05 GMT+0000 (UTC)
22.24, 72.071, Tue Jan 10 2017 08:09:41 GMT+0000 (UTC)
22.24, 72.071, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.01, 29.12, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.01, 29.12, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.08, 29.157, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.08, 29.157, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.12, 29.205, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.12, 29.205, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.12, 29.205, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.14, 29.24, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.14, 29.24, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.14, 29.24, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.14, 29.24, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.16, 29.209, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.16, 29.209, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.16, 29.209, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.16, 29.209, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.18, 29.266, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.18, 29.266, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.18, 29.266, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.19, 29.277, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.301, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.301, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.301, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.301, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.301, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.29, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.29, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.29, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.2, 29.29, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.21, 29.381, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.21, 29.381, Tue Jan 10 2017 08:09:42 GMT+0000 (UTC)
23.21, 29.381, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.21, 29.381, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.22, 29.336, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.22, 29.336, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.22, 29.336, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.359, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.359, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.359, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.359, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.404, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.449, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.449, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.449, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.23, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.472, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.472, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.46, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.506, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.506, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.506, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.518, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.518, Tue Jan 10 2017 08:09:43 GMT+0000 (UTC)
23.24, 29.518, Tue Jan 10 2017 08:09:44 GMT+0000 (UTC)
23.24, 29.54, Tue Jan 10 2017 08:09:44 GMT+0000 (UTC)
23.24, 29.54, Tue Jan 10 2017 08:09:44 GMT+0000 (UTC)
23.24, 29.54, Tue Jan 10 2017 08:09:44 GMT+0000 (UTC)
23.25, 29.573, Tue Jan 10 2017 08:09:46 GMT+0000 (UTC)
23.25, 29.573, Tue Jan 10 2017 08:09:46 GMT+0000 (UTC)
23.25, 29.563, Tue Jan 10 2017 08:09:46 GMT+0000 (UTC)
23.27, 29.789, Tue Jan 10 2017 08:09:46 GMT+0000 (UTC)
23.27, 29.789, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 29.98, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 29.98, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.003, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.003, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.003, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.003, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.025, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.025, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.015, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.015, Tue Jan 10 2017 08:09:47 GMT+0000 (UTC)
23.27, 30.015, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.015, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.27, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:48 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.094, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:49 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.127, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.139, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.105, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.105, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.105, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.105, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:50 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.082, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.15, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.116, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.28, 30.104, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:51 GMT+0000 (UTC)
23.29, 30.071, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.038, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 29.981, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 29.981, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 29.981, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 29.981, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.083, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.016, Tue Jan 10 2017 08:09:52 GMT+0000 (UTC)
23.29, 30.016, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.016, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.016, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 29.993, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 29.993, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 29.993, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 29.993, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.3, 30.062, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.3, 30.062, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.3, 30.062, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.3, 30.062, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.049, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.037, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.037, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.037, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.061, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.072, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.095, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:53 GMT+0000 (UTC)
23.29, 30.094, Tue Jan 10 2017 08:09:54 GMT+0000 (UTC)
